geo_value,time_value,confirmed_cumulative_cases,confirmed_deaths,daily_cases,completely_home_prop,confirmed_cases_uf,confirmed_deaths_uf,cfr,cfr_uf,location,location_name,Population,intercept,slope,R_sq,p0,p1,index,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,new_tests,new_cases,new_deaths,smoothed_pct_contact_covid_positive,smoothed_pct_cli,smoothed_pct_avoid_contact_all_or_most_time,smoothed_pct_could_not_get_tested,smoothed_pct_self_none_of_above,smoothed_pct_tested_and_positive,smoothed_pct_cmnty_cli,pos_contact,avoid_contact,excess_demand,active_cases,p_hat_t,p_hat_t_2,TC_CFR_N,X1
ny,2020-08-25,430774,32860,600.42857142857,0.32239404063738,430843,32600,0.0762812983141972,0.0756656136922266,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,183,1.04723138077632,1.04415694836381,0.965450506790022,1.11545592864321,213.913513107377,199.491618626397,228.89512600393,629,67255,67255,629,2,1.8152,0.3452,43.6652,3.0754,71.746,1.6832,7.8325,0.018152,0.436652,0.868923516,0.003452,0.685660697096613,0.67760595936262,0.0014558964312526,0.000998250961953131
ny,2020-08-26,431340,32865,591.14285714286,0.30089373104062,431409,32603,0.0761927945472249,0.0755732958746804,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,184,1.044566985544,1.04508761324014,0.980945425858234,1.1281755780153,215.900350713746,200.108704741734,194.587086464792,566,71189,71189,566,8,1.8663,0.3312,43.1652,3.1277,71.4746,1.6545,7.9301,0.018663,0.431652,0.8921889358,0.003312,0.687835790862081,0.69910626895938,0.00149501592553961,0.00102832546149495
ny,2020-08-27,432131,32866,618.28571428571,0.31101308362027,432200,32613,0.0760556405349304,0.0754581212401666,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,185,1.04150913831316,1.03940877166875,0.974128713430674,1.1121709246889,217.822006060647,200.928478720739,232.021526446301,791,83437,83437,791,4,1.9503,0.3257,43.0379,3.068,71.4659,1.6674,8.1188,0.019503,0.430379,0.875426188,0.003257,0.688389569734769,0.68898691637973,0.00146737742597251,0.00101012731490373
ny,2020-08-28,432767,32869,607.85714285714,0.30107087869024,432836,32620,0.0759508003151812,0.0753634170909998,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,186,1.03835746475052,1.03792000466142,0.974157048034429,1.11440491456605,219.686044690077,201.939101144548,159.115796181884,636,97826,97826,636,3,1.9467,0.3319,42.5681,3.0384,71.4414,1.7867,7.9177,0.019467,0.425681,0.8677245024,0.003319,0.690433287836802,0.69892912130976,0.00145478049160871,0.00100442887790224
ny,2020-08-29,433402,32871,605.28571428571,0.31866854137133,433471,32628,0.0758441354677643,0.0752714714479169,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,187,1.03495658572831,1.03510805829588,0.960821674568165,1.10214696663597,221.449506636431,203.122575477219,165.555458610689,635,93873,93873,635,7,1.9153,0.2756,42.1515,2.8675,71.4649,1.7014,7.8934,0.019153,0.421515,0.8182439925,0.002756,0.692245575962189,0.68133145862867,0.00137216087315155,0.000949872293947577
ny,2020-08-30,434100,32888,623.28571428571,0.33441039164659,434169,32640,0.0757613453121401,0.0751780988509083,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,188,1.03154921541408,1.02986013016693,0.958455255115372,1.10403797905283,223.090789664237,204.456224038972,170.793117186353,698,100022,100022,698,8,1.9452,0.2599,42.3844,2.7664,71.7843,1.7022,7.7014,0.019452,0.423844,0.7805591248,0.002599,0.691232417286235,0.66558960835341,0.00130944667908616,0.000905131993292158
ny,2020-08-31,434756,32936,658.71428571429,0.29411528322678,434825,32647,0.0757574363551049,0.0750807796239867,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,189,1.02895157897407,1.02733599959901,0.941407037528952,1.09797388895231,224.601538957826,205.916499060664,242.37478449669,656,66241,66241,656,1,1.9619,0.2612,42.122,2.5941,71.6437,1.8495,7.6359,0.019619,0.42122,0.7355907783,0.002612,0.692373906494352,0.70588471677322,0.00123427383587256,0.000854578997426855
ny,2020-09-01,435510,32942,676.57142857143,0.29954169201865,435579,32654,0.0756400541893412,0.0749668831601156,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,190,1.02873281392328,1.02749464277123,0.940795140922534,1.10248076894861,225.974373870975,207.477977466714,239.666877805251,754,76997,76997,754,3,1.9629,0.3013,41.963,2.7524,71.3615,1.7697,7.4623,0.019629,0.41963,0.788246074,0.003013,0.693065586311771,0.70045830798135,0.00132290997664408,0.000916863378600519
ny,2020-09-02,436218,32948,696.85714285714,0.30338663950814,436287,32665,0.0755310418185403,0.07487044078783,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,191,1.02593527345248,1.02511458836668,0.935432147149374,1.10584492050963,227.225487856002,209.116051573093,195.911814742066,708,88447,88447,708,5,1.921,0.3161,41.7697,2.7004,71.5963,1.7902,7.4898,0.01921,0.417697,0.7670135148,0.003161,0.6939064775615,0.69661336049186,0.00128770943390703,0.000893549917405142
ny,2020-09-03,437107,32956,710.85714285714,0.29682281857276,437176,32673,0.0753957269043964,0.0747364905667283,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,192,1.02408115428209,1.01988398453007,0.930638978518394,1.11305132195759,228.421474757588,210.807937975221,244.520319985453,889,88981,88981,889,7,1.9538,0.3475,41.3876,2.6599,71.775,1.6843,7.2618,0.019538,0.413876,0.750756775,0.003475,0.695568684217071,0.70317718142724,0.00126072571462044,0.000876921326477166
ny,2020-09-04,437971,32961,743.42857142857,0.27872550413324,438040,32678,0.0752584075201326,0.0746004931056525,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,193,1.02280745237277,1.01446030880026,0.93327651497093,1.12004589313842,229.56275046599,212.530968781855,226.412600400774,864,93395,93395,864,5,1.9703,0.3252,41.6719,2.7555,71.7571,1.804,7.2389,0.019703,0.416719,0.7782331095,0.003252,0.694331925902026,0.72127449586676,0.00130706638484616,0.000907537920272036
ny,2020-09-05,438772,32968,767.14285714286,0.28654724131741,438841,32683,0.0751369731888088,0.0744757212749037,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,194,1.02317674950722,1.01924406922663,0.919777526347022,1.11664270571102,230.624582320235,214.263180882922,196.508888377002,801,99761,99761,801,2,1.936,0.3507,41.4554,2.7526,71.8112,1.7384,7.1601,0.01936,0.414554,0.7759249088,0.003507,0.695273741502473,0.71345275868259,0.001303389464385,0.000906212469537865
ny,2020-09-06,439501,32968,771.57142857143,0.31143031682874,439570,32689,0.0750123435441558,0.0743658575425985,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,195,1.01987902281089,1.0169261869783,0.92165144109983,1.12166463548442,231.633050127043,215.983408182827,208.358902396071,729,85630,85630,729,9,1.9284,0.4168,41.3191,2.7671,71.6562,1.7044,7.1714,0.019284,0.413191,0.7843012898,0.004168,0.69586667206294,0.68856968317126,0.0013177022150778,0.000916945055176151
ny,2020-09-07,440021,32979,752.14285714286,0.35262738273571,440090,32700,0.0749486956304358,0.0743029834806517,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,196,1.01875219720175,1.01584179121278,0.898043848278425,1.1163187955352,232.64147324202,217.67147733168,216.200489025103,520,58865,58865,520,2,1.8323,0.4657,40.9969,3.0774,72.0624,1.6629,7.046,0.018323,0.409969,0.8597517024,0.004657,0.697268302485407,0.64737261726429,0.0014449525617669,0.00100751961991515
ny,2020-09-08,440578,32992,724,0.31387979366167,440647,32710,0.0748834485607543,0.0742317546698378,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,197,1.0195592557717,1.01407837692575,0.902003576457403,1.1346738183567,233.613317103463,219.310747563716,235.745016051461,557,57826,57826,557,6,1.7496,0.446,40.3917,2.469,71.8235,1.4673,7.0023,0.017496,0.403917,0.695677785,0.00446,0.699901035979129,0.68612020633833,0.00116955744462138,0.000818574467127605
ny,2020-09-09,441154,32998,705.14285714286,0.30779483068697,441223,32714,0.0747992764431468,0.07414391362191,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,198,1.01914792355293,1.01214580460715,0.888272890077932,1.12909815070627,234.529512948226,220.892208060418,222.95118155338,576,63230,63230,576,3,1.6673,0.4273,,,71.2211,,6.6945,0.016673,,,0.004273,,0.69220516931303,,
ny,2020-09-10,441911,33001,686.28571428571,0.31530428952838,441980,32717,0.0746779328869388,0.0740237114801575,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,199,1.01830313856444,1.01291745929593,0.876326493477459,1.1286705136431,235.469126998971,222.411079676066,241.196848499009,757,76813,76813,757,7,1.4544,0.3756,,,70.7591,,6.6672,0.014544,,,0.003756,,0.68469571047162,,
ny,2020-09-11,442791,33004,688.57142857143,0.28622077665959,442860,32722,0.0745362936464382,0.0738879104005781,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,200,1.01835468727872,1.01467844205948,0.861984422744868,1.12946393556879,236.467222920161,223.863925734618,240.045850432172,880,89722,89722,880,5,1.3685,0.3871,,,70.4783,,6.707,0.013685,,,0.003871,,0.71377922334041,,
ny,2020-09-12,443640,33008,695.42857142857,0.31081812019125,443709,32728,0.0744026688305834,0.0737600544501013,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,201,1.01648974990922,1.01068051930946,0.857844369349057,1.13736453690616,237.506304962327,225.249879669282,201.881857153394,849,102925,102925,849,2,1.3013,0.3818,,,69.7889,,6.7169,0.013013,,,0.003818,,0.68918187980875,,
ny,2020-09-13,444365,33008,694.85714285714,0.36019696827747,444434,32732,0.0742812777784029,0.0736487307451725,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,202,1.01584303020474,1.00743249730734,0.855750265606827,1.14607349017322,238.593860742297,226.573028665608,244.177293549627,725,72668,72668,725,6,1.2509,0.3225,,,69.6059,,6.6496,0.012509,,,0.003225,,0.63980303172253,,
ny,2020-09-14,444948,33014,703.85714285714,0.32160645876919,445017,32739,0.0741974343069303,0.0735679760548474,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,203,1.02073923895147,1.01409537904838,0.870207195302839,1.17003142309787,239.715430460508,227.837705876564,225.204763210879,583,63358,63358,583,4,1.2261,0.3014,,,69.0782,,6.6408,0.012261,,,0.003014,,0.67839354123081,,
ny,2020-09-15,445714,33021,733.71428571429,0.31864828360301,445783,32739,0.0740856244138618,0.0734415623745186,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,204,1.02163312702745,1.01567206217787,0.864715501081587,1.16516230415108,240.878533309673,229.047115968778,254.449392273198,766,73678,73678,766,11,1.1617,0.2855,,,68.6219,,6.6831,0.011617,,,0.002855,,0.68135171639699,,
ny,2020-09-16,446366,33025,744.57142857143,0.3261142227725,446435,32760,0.0739863699296093,0.0733813433086564,36,New York,19453561,0.124387494327604,0.4350187530935,0.985128935017852,0.124387494327604,0.559406247421104,205,1.02208264367842,1.01854706311293,0.851696400346927,1.16638684066119,242.229459990253,230.208085170229,212.516825220531,652,75087,75087,652,5,1.1332,0.3053,,,68.714,,6.825,0.011332,,,0.003053,,0.6738857772275,,
oh,2020-04-12,6602,253,366.14285714286,0.47727938586315,6604,253,0.0383217206906998,0.0383101150817686,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,44,0.948773365984606,0.948721977385233,0.882667964265459,1.01295855478396,1361.79731534497,1144.5428702026,755.564514967135,354,2772,2772,354,6,1.0835,0.917,81.52,5.515,53.3381,0.2507,,0.010835,0.8152,2.573403785,0.00917,0.591581292135022,0.52272061413685,5.56821297460617e-05,3.29405062640051e-05
oh,2020-04-13,6975,274,361.14285714286,0.43709995824375,6970,253,0.0392831541218638,0.0362984218077475,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,45,0.939415490014344,0.93961575098735,0.871300780377962,1.00134637530683,1351.35797105778,1182.32002688303,791.848686589851,371,1869,1869,371,21,1.1328,0.9144,81.4101,5.7235,53.5798,0.2453,,0.011328,0.814101,2.656860147,0.009144,0.591953355216395,0.56290004175625,5.75465875338991e-05,3.40648955719455e-05
oh,2020-04-14,7285,324,356.85714285714,0.41207141212157,7280,324,0.0444749485243651,0.0445054945054945,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,46,0.934037873707273,0.933632834995993,0.873815552956919,1.00182571002375,1338.22538709835,1216.62734220848,650.980726172249,305,2889,2889,305,50,1.1802,0.8697,81.3082,5.818,54.186,0.2328,,0.011802,0.813082,2.66545852,0.008697,0.592298334542982,0.58792858787843,7.39322700830331e-05,4.37899604391625e-05
oh,2020-04-15,7794,362,377.42857142857,0.41291759191252,7790,361,0.0464459840903259,0.0463414634146341,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,47,0.92829523463327,0.926248829911652,0.861966301724248,0.988154972855873,1322.92758300119,1247.23208173478,1090.6595117181,511,3551,3551,511,37,1.1753,0.912,80.9518,6.0226,54.5137,0.2955,,0.011753,0.809518,2.7394579038,0.00912,0.5935049158187,0.58708240808748,8.46474155601971e-05,5.02386572463253e-05
oh,2020-04-16,8414,391,414,0.40271224076898,8410,389,0.0464701687663418,0.0462544589774079,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,48,0.924510035454066,0.923004959139077,0.851794983060281,0.982792812283659,1305.95454186663,1273.92048093135,1329.70817182069,623,3288,3288,623,28,1.3397,0.8548,80.3684,6.0793,55.4885,0.3501,,0.013397,0.803684,2.7059876195,0.008548,0.595479998636472,0.59728775923102,9.00950321204248e-05,5.36497896042235e-05
oh,2020-04-17,9107,418,461.28571428571,0.40717140716733,9107,418,0.0458987591962227,0.0458987591962227,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,49,0.922600731276726,0.920062419260818,0.860955017803845,0.993926180896238,1287.75157366065,1296.54051722986,1479.11358438482,693,3086,3086,693,29,1.3727,0.914,79.8061,6.09,55.4715,0.3117,,0.013727,0.798061,2.71178565,0.00914,0.597383648050996,0.59282859283267,9.69729407482184e-05,5.79300491064038e-05
oh,2020-04-18,10222,451,566.28571428571,0.38562540552988,10214,451,0.0441205243592252,0.0441550812610143,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,50,0.918145962047586,0.91499600628838,0.847153994102336,0.984047733855413,1268.64012846192,1314.98824175907,2379.81478584281,1115,1115,1115,1115,33,1.3358,0.8707,79.4913,6.1479,55.6429,0.3194,,0.013358,0.794913,2.7270301509,0.008707,0.598449393801827,0.61437459447012,0.000105299287024597,6.30162944876345e-05
oh,2020-04-19,11602,471,709.42857142857,0.43046693065741,11570,471,0.0405964488881227,0.0407087294727744,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,51,0.913635333651076,0.911421165076699,0.851130039067454,0.982849708377223,1249.07405994583,1329.25611424797,2439.04969238036,1380,8258,8258,1380,20,1.348,0.9236,79.0358,6.2174,55.7758,0.3129,,0.01348,0.790358,2.7495954108,0.009236,0.599991475089957,0.56953306934259,0.000111098483170681,6.66581427978338e-05
oh,2020-04-20,12919,509,849,0.3908941833798,12913,509,0.0393993343138014,0.0394176411368388,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,52,0.910988770476836,0.91026566141986,0.837659355316047,0.969737644166795,1229.00336550585,1339.44060115824,2810.95611924214,1317,3540,3540,1317,38,1.2881,0.945,78.5701,6.0378,55.8568,0.3376,,0.012881,0.785701,2.6652781296,0.00945,0.601568088165439,0.6091058166202,0.000116113038799177,6.98498987615001e-05
oh,2020-04-21,13725,557,920.28571428571,0.39262913133501,13722,557,0.0405828779599271,0.0405917504736919,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,53,0.908610319768721,0.906241690272068,0.842418240026635,0.973942265078324,1208.17663776266,1345.71353211265,1720.29660752404,806,3875,3875,806,48,1.2667,0.9161,77.75,6.2755,55.7829,0.3435,16.6197,0.012667,0.7775,2.7748441105,0.009161,0.604344511577943,0.60737086866499,0.000132253644582364,7.99267642395316e-05
oh,2020-04-22,14117,610,903.42857142857,0.36105422036247,14114,609,0.0432103138060494,0.0431486467337396,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,54,0.9054886218382,0.903847488385705,0.832393355024255,0.965767316604066,1186.79343073416,1348.32751336377,836.670310359088,392,3792,3792,392,53,1.3267,0.9209,77.4286,6.2398,55.6179,0.3133,16.5107,0.013267,0.774286,2.7693542758,0.009209,0.605432601426472,0.63894577963753,0.00014431352590278,8.73721134083465e-05
oh,2020-04-23,14694,656,896.85714285714,0.37594221374333,14688,656,0.0446440724105077,0.0446623093681917,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,55,0.903685497014306,0.901843590119996,0.832955538804727,0.966157161485071,1165.13897729383,1347.57672549211,1231.5274721357,577,4371,4371,577,46,1.237,0.9057,77.0602,6.1232,55.358,0.2827,16.3374,0.01237,0.770602,2.733518944,0.009057,0.60667980833437,0.62405778625667,0.000153469551879652,9.31068783195091e-05
oh,2020-04-24,15169,690,863.85714285714,0.34727763214234,15154,690,0.0454875074164414,0.045532532664643,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,56,0.900331196605193,0.900087123334658,0.837542432646316,0.96911317872286,1143.25691215362,1343.79411420902,1013.8224423994,475,4820,4820,475,34,1.2782,0.7978,76.7127,5.7361,55.438,0.2987,16.0506,0.012782,0.767127,2.556120882,0.007978,0.607856258932888,0.65272236785766,0.000151035512438367,9.18078815567975e-05
oh,2020-04-25,15587,711,764.14285714286,0.36225040533039,15563,709,0.0456149355231924,0.0455567692604254,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,57,0.898670216157213,0.896767637201287,0.833802183898421,0.962960618095413,1121.23353477841,1337.32087831881,892.163749311476,418,4286,4286,418,21,1.2138,0.805,76.0146,5.6188,55.2683,0.3171,16.0119,0.012138,0.760146,2.5133847596,0.00805,0.610219655084905,0.63774959466961,0.000152683939320028,9.3170740788872e-05
oh,2020-04-26,15972,728,624.71428571429,0.43212901386038,15943,726,0.0455797645880291,0.0455372263689394,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,58,0.898053503929222,0.897457433751641,0.827786051661675,0.955511726926104,1099.05820347065,1328.50391168265,802.520501773002,376,4403,4403,376,17,1.2147,0.689,75.188,5.3958,55.3891,0.3447,15.7714,0.012147,0.75188,2.4071149422,0.00689,0.613018084048173,0.56787098613962,0.000149775794102177,9.18152703373098e-05
oh,2020-04-27,16325,753,487.28571428571,0.35286792919186,16324,753,0.0461255742725881,0.0461283999019848,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,59,0.896017014544494,0.89221109809972,0.825248541049476,0.960145753450292,1076.79340826484,1317.63379924725,772.639419260178,362,3631,3631,362,25,1.2593,0.6433,74.6422,5.4285,55.4236,0.4163,15.7048,0.012593,0.746422,2.419829874,0.006433,0.61486587321845,0.64713207080814,0.000155892542454263,9.58530042443846e-05
oh,2020-04-28,16769,799,434.85714285714,0.35116656591115,16766,799,0.0476474446896058,0.0476559704163187,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,60,0.894950917103985,0.893096221871772,0.817700178719193,0.950568363254723,1054.68088457596,1304.96133618815,947.657188263865,444,3330,3330,444,46,1.18,0.6895,73.8795,5.2002,55.9498,0.4303,15.7865,0.0118,0.738795,2.2906985004,0.006895,0.617447970690364,0.64883343408885,0.000156607061125279,9.66967120875856e-05
oh,2020-04-29,17303,937,455,0.36952353671597,17299,934,0.0541524591111368,0.0539915602057922,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,61,0.894668528965759,0.894916570242555,0.834592697029311,0.963205161964383,1032.71208876893,1290.73597487714,1139.74986156059,534,5561,5561,534,138,1.1714,0.6309,73.205,5.1158,56.2165,0.4474,15.5587,0.011714,0.73205,2.239876293,0.006309,0.619731469765762,0.63047646328403,0.000179015338676623,0.000110941438948679
oh,2020-04-30,18027,976,475.71428571429,0.35528821366923,18018,975,0.054141010706163,0.0541125541125541,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,62,0.892763985886406,0.891933244500324,0.822294481995857,0.951738306922654,1010.86957237925,1275.17082142865,1545.27883852036,724,4982,4982,724,38,1.1886,0.634,72.5154,5.0159,56.666,0.4386,15.4143,0.011886,0.725154,2.173590106,0.00634,0.622066089428319,0.64471178633077,0.000181391973715689,0.000112837795743003
oh,2020-05-01,18743,1003,511.71428571429,0.35213690441229,18736,1002,0.0535133116363442,0.0534799316823228,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,63,0.892253563898293,0.891184072930846,0.827798981163061,0.960355754887033,989.306855630453,1258.46427182582,1528.20393422731,716,6616,6616,716,27,1.2429,0.6336,71.9036,5.1011,56.9317,0.431,15.2957,0.012429,0.719036,2.1969570513,0.006336,0.624137319575581,0.64786309558771,0.000188395463910283,0.000117584639865162
oh,2020-05-02,19335,1022,538.57142857143,0.33516609599374,19333,1021,0.0528575122834238,0.0528112553664718,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,64,0.889916273125609,0.889889681434865,0.825343892562265,0.962926399591343,967.979348735636,1240.78625352573,1263.54291768515,592,5313,5313,592,19,1.3365,0.6076,71.3768,4.9958,57.4927,0.4293,15.1515,0.013365,0.713768,2.1235796934,0.006076,0.625920784828242,0.66483390400626,0.00018550608385422,0.000116112113596447
oh,2020-05-03,19914,1039,567,0.40664796023984,19912,1038,0.052174349703726,0.0521293692245882,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,65,0.888245227884504,0.888818274550029,0.821809528611482,0.958974918898627,946.868595967273,1222.29138883119,1235.79619820896,579,4347,4347,579,17,1.3141,0.6153,70.5745,5.1104,57.9513,0.4114,15.112,0.013141,0.705745,2.1488567648,0.006153,0.628636946886347,0.59335203976016,0.000190839103006887,0.000119968511060779
oh,2020-05-04,20474,1057,592.71428571429,0.36053955141897,20473,1056,0.0516264530624206,0.0515801299272212,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,66,0.887446314748719,0.887153204100105,0.819705618555278,0.954736957076403,925.91267339595,1203.10872722371,1195.24330051298,560,4989,4989,560,18,1.335,0.6001,69.5914,4.9962,58.33,0.3603,14.9309,0.01335,0.695914,2.08191654,0.006001,0.631965201802617,0.63946044858103,0.000188090721421293,0.000118866790720207
oh,2020-05-05,20969,1135,600.28571428571,0.37920328592221,20968,1132,0.0541275215794745,0.0539870278519649,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,67,0.886969183982127,0.886256417458746,0.819911927009591,0.96094274486672,905.066128257162,1183.38767960528,1056.50970313201,495,5580,5580,495,79,1.3719,0.5831,69.0565,4.9557,58.3408,0.4081,14.5129,0.013719,0.690565,2.0645049744,0.005831,0.633776089356998,0.62079671407779,0.000199941063683975,0.000126717865443508
oh,2020-05-06,21576,1225,610.71428571429,0.35219371323206,21574,1224,0.0567760474601409,0.0567349587466395,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,68,0.886298792352603,0.885743036921825,0.823211805192326,0.958977100523702,884.469452250124,1163.23292939343,1081.20780513879,607,8194,8194,607,90,1.4101,0.5844,68.1726,4.9718,58.5131,0.4041,14.3536,0.014101,0.681726,2.0626456942,0.005844,0.636768505713921,0.64780628676794,0.000216005712838246,0.00013754563498968
oh,2020-05-07,22131,1271,587.28571428571,0.34373751750236,22129,1271,0.0574307532420587,0.0574359437841746,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,69,0.884413734032266,0.883744248287955,0.815592286100793,0.949014391498769,864.253392151924,1142.75007427905,1136.10872203801,555,7130,7130,555,46,1.4828,0.5653,67.2997,4.8693,58.6294,0.4301,14.0345,0.014828,0.672997,2.0144586258,0.005653,0.639723681908013,0.65626248249764,0.00021905949286571,0.000140137545332954
oh,2020-05-08,23016,1306,611.28571428571,0.36211229057617,23015,1304,0.0567431352102885,0.0566587008472735,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,70,0.884858202971625,0.883161340295061,0.833098117728116,0.959841262477375,844.426181431857,1122.03462469815,1564.36260830197,885,8257,8257,885,35,1.4332,0.5525,66.8826,4.903,58.7014,0.4404,13.8176,0.014332,0.668826,2.024870358,0.005525,0.64113576117317,0.63788770942383,0.000225898116480813,0.000144831360857511
oh,2020-05-09,23697,1331,622.57142857143,0.35377780306615,23691,1331,0.0561674473562054,0.0561816723650331,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,71,0.882204140252499,0.880044030069676,0.820565361435971,0.946054421149913,824.877577329618,1101.16475828611,804.555402870165,681,12354,12354,681,25,1.3602,0.5552,66.1728,4.9707,58.5716,0.4365,13.8773,0.013602,0.661728,2.0592814788,0.005552,0.643538767316561,0.64622219693385,0.000234543105247358,0.000150937580833483
oh,2020-05-10,24081,1341,595.28571428571,0.37763100747112,24079,1341,0.0556870561853744,0.0556916815482371,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,72,0.881418400521961,0.88055781056522,0.823932790867515,0.951482176265128,805.664881414307,1080.20041726188,684.160066565117,384,8192,8192,384,10,1.3053,0.5205,65.7306,4.7034,58.4184,0.4261,13.866,0.013053,0.657306,1.9557489744,0.005205,0.64503582186236,0.62236899252888,0.000224386583446847,0.000144737384268524
oh,2020-05-11,24777,1357,614,0.38511255527696,24771,1357,0.0547685353351899,0.0547818012999072,39,Ohio,11689100,0.132435246595229,0.338546934825502,0.969765657590554,0.132435246595229,0.470982181420731,73,0.878583736921368,0.877881547468383,0.816393620768663,0.940566093518879,786.705890762296,1059.18467743584,1485.51667349471,696,5668,5668,696,16,1.2999,0.5361,65.5501,4.6335,57.9648,0.5016,13.8253,0.012999,0.655501,1.947700992,0.005361,0.64564689907972,0.61488744472304,0.000226165439388525,0.000146023014620204
